2023-03-09 21:49:44,334 INFO  Logger.cs: 70 - 
2023-03-09 21:53:00,660 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù°å18-1
2023-03-09 21:53:00,661 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å18-1
2023-03-09 21:53:00,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù°å18-1
2023-03-09 21:53:00,662 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù-1
2023-03-09 21:53:00,664 INFO  ExportHelperExtension.cs: 1136 - Found 319 in µ××ù-1
2023-03-09 21:53:00,666 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù-1
2023-03-09 21:53:00,666 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù°å20-1
2023-03-09 21:53:00,667 INFO  ExportHelperExtension.cs: 1136 - Found 31 in µ××ù°å20-1
2023-03-09 21:53:00,667 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù°å20-1
2023-03-09 21:53:00,668 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from »úÐµ±Û£¨5Öá£©
2023-03-09 21:53:00,672 INFO  ExportHelperExtension.cs: 1136 - Found 73 in »úÐµ±Û£¨5Öá£©
2023-03-09 21:53:00,673 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in »úÐµ±Û£¨5Öá£©
2023-03-09 21:53:00,673 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-09 21:53:00,674 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-03-09 21:53:00,674 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ±Û-1
2023-03-09 21:53:00,675 INFO  ExportHelperExtension.cs: 1136 - Found 157 in ±Û-1
2023-03-09 21:53:00,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ±Û-1
2023-03-09 21:53:00,678 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å19-1
2023-03-09 21:53:00,679 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å19-1
2023-03-09 21:53:00,680 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å19-1
2023-03-09 21:53:00,681 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å18-1
2023-03-09 21:53:00,681 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å18-1
2023-03-09 21:53:00,682 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å18-1
2023-03-09 21:53:00,682 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù-1
2023-03-09 21:53:00,686 INFO  ExportHelperExtension.cs: 1136 - Found 319 in µ××ù-1
2023-03-09 21:53:00,688 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù-1
2023-03-09 21:53:00,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å20-1
2023-03-09 21:53:00,690 INFO  ExportHelperExtension.cs: 1136 - Found 31 in µ××ù°å20-1
2023-03-09 21:53:00,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å20-1
2023-03-09 21:53:01,109 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-09 21:53:01,208 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-03-09 21:53:01,211 INFO  SwAddin.cs: 344 - Showing property manager
2023-03-09 21:53:07,720 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:53:12,913 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:54:04,123 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:54:05,768 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:54:09,538 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:54:15,495 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:57:10,223 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:57:14,715 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:57:25,376 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:57:27,999 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:58:01,833 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:58:56,842 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:58:58,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:59:00,476 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:59:03,832 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:59:12,220 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 21:59:56,376 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:00:03,312 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:00:09,658 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:00:34,801 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:01:01,576 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:01:03,201 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:01:20,146 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:01:53,754 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-03-09 22:01:54,186 INFO  ExportHelperExtension.cs: 347 - Creating joint 2l
2023-03-09 22:01:54,515 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 2l failed
2023-03-09 22:01:54,634 INFO  ExportHelperExtension.cs: 347 - Creating joint 3l
2023-03-09 22:01:54,724 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 2l to child 3l failed
2023-03-09 22:01:54,776 INFO  ExportHelperExtension.cs: 347 - Creating joint 4l
2023-03-09 22:01:54,852 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 3l to child 4l failed
2023-03-09 22:01:54,872 INFO  ExportHelperExtension.cs: 347 - Creating joint 5l
2023-03-09 22:01:54,947 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 4l to child 5l failed
2023-03-09 22:01:54,981 INFO  ExportHelperExtension.cs: 347 - Creating joint 6l
2023-03-09 22:01:55,063 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 5l to child 6l failed
2023-03-09 22:01:55,210 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,215 INFO  ExportHelperExtension.cs: 1136 - Found 74 in »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,216 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,216 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-09 22:01:55,217 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-03-09 22:01:55,217 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ±Û-1
2023-03-09 22:01:55,218 INFO  ExportHelperExtension.cs: 1136 - Found 157 in ±Û-1
2023-03-09 22:01:55,218 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ±Û-1
2023-03-09 22:01:55,219 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù°å19-1
2023-03-09 22:01:55,219 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å19-1
2023-03-09 22:01:55,219 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù°å19-1
2023-03-09 22:01:55,220 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù°å18-1
2023-03-09 22:01:55,220 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å18-1
2023-03-09 22:01:55,220 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù°å18-1
2023-03-09 22:01:55,221 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù-1
2023-03-09 22:01:55,222 INFO  ExportHelperExtension.cs: 1136 - Found 319 in µ××ù-1
2023-03-09 22:01:55,223 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù-1
2023-03-09 22:01:55,223 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù°å20-1
2023-03-09 22:01:55,224 INFO  ExportHelperExtension.cs: 1136 - Found 31 in µ××ù°å20-1
2023-03-09 22:01:55,224 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù°å20-1
2023-03-09 22:01:55,225 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,225 INFO  ExportHelperExtension.cs: 1136 - Found 74 in »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,225 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in »úÐµ±Û£¨5Öá£©
2023-03-09 22:01:55,226 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-09 22:01:55,226 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-03-09 22:01:55,227 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ±Û-1
2023-03-09 22:01:55,227 INFO  ExportHelperExtension.cs: 1136 - Found 157 in ±Û-1
2023-03-09 22:01:55,228 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ±Û-1
2023-03-09 22:01:55,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å19-1
2023-03-09 22:01:55,240 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å19-1
2023-03-09 22:01:55,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å19-1
2023-03-09 22:01:55,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å18-1
2023-03-09 22:01:55,241 INFO  ExportHelperExtension.cs: 1136 - Found 27 in µ××ù°å18-1
2023-03-09 22:01:55,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å18-1
2023-03-09 22:01:55,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù-1
2023-03-09 22:01:55,243 INFO  ExportHelperExtension.cs: 1136 - Found 319 in µ××ù-1
2023-03-09 22:01:55,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù-1
2023-03-09 22:01:55,244 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù°å20-1
2023-03-09 22:01:55,245 INFO  ExportHelperExtension.cs: 1136 - Found 31 in µ××ù°å20-1
2023-03-09 22:01:55,245 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù°å20-1
2023-03-09 22:01:55,289 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-09 22:02:29,590 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-03-09 22:02:29,601 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
